"file_name" "n_taxa" "n_sites"
"5261" "busco.7326at7399.faa.phy" 34 1623
"5262" "busco.7332at7399.faa.phy" 21 657
"5263" "busco.7337at7399.faa.phy" 28 968
"5264" "busco.7340at7399.faa.phy" 28 1108
"5265" "busco.734at7399.faa.phy" 17 3218
"5266" "busco.7354at7399.faa.phy" 20 940
"5267" "busco.7356at7399.faa.phy" 23 708
"5268" "busco.7361at7399.faa.phy" 32 1287
"5269" "busco.7380at7399.faa.phy" 26 859
"5270" "busco.7382at7399.faa.phy" 35 748
"5271" "busco.7383at7399.faa.phy" 17 712
"5272" "busco.7384at7399.faa.phy" 30 725
"5273" "busco.7388at7399.faa.phy" 29 2017
"5274" "busco.7389at7399.faa.phy" 5 712
"5275" "busco.7390at7399.faa.phy" 4 652
"5276" "busco.7391at7399.faa.phy" 33 1457
"5277" "busco.7393at7399.faa.phy" 6 1248
"5278" "busco.739at7399.faa.phy" 19 2503
"5279" "busco.7401at7399.faa.phy" 20 828
"5280" "busco.740at7399.faa.phy" 28 3283
"5281" "busco.7419at7399.faa.phy" 22 1295
"5282" "busco.7423at7399.faa.phy" 30 1537
"5283" "busco.7426at7399.faa.phy" 13 1415
"5284" "busco.7427at7399.faa.phy" 27 1672
"5285" "busco.7432at7399.faa.phy" 21 1323
"5286" "busco.7435at7399.faa.phy" 35 852
"5287" "busco.7440at7399.faa.phy" 27 3163
"5288" "busco.7444at7399.faa.phy" 34 913
"5289" "busco.7446at7399.faa.phy" 31 687
"5290" "busco.7447at7399.faa.phy" 33 881
"5291" "busco.7450at7399.faa.phy" 28 853
"5292" "busco.7451at7399.faa.phy" 22 1559
"5293" "busco.7460at7399.faa.phy" 31 691
"5294" "busco.7464at7399.faa.phy" 28 745
"5295" "busco.7474at7399.faa.phy" 29 724
"5296" "busco.7476at7399.faa.phy" 32 726
"5297" "busco.7478at7399.faa.phy" 13 609
"5298" "busco.7482at7399.faa.phy" 28 1557
"5299" "busco.7501at7399.faa.phy" 7 1000
"5300" "busco.750at7399.faa.phy" 26 2074
"5301" "busco.7513at7399.faa.phy" 21 629
"5302" "busco.7516at7399.faa.phy" 32 717
"5303" "busco.751at7399.faa.phy" 26 2229
"5304" "busco.7521at7399.faa.phy" 28 1049
"5305" "busco.7526at7399.faa.phy" 27 704
"5306" "busco.7530at7399.faa.phy" 36 805
"5307" "busco.7535at7399.faa.phy" 13 1200
"5308" "busco.7537at7399.faa.phy" 22 697
"5309" "busco.7540at7399.faa.phy" 22 1150
"5310" "busco.7542at7399.faa.phy" 25 814
"5311" "busco.7552at7399.faa.phy" 33 1486
"5312" "busco.7554at7399.faa.phy" 29 702
"5313" "busco.7561at7399.faa.phy" 30 2038
"5314" "busco.7562at7399.faa.phy" 34 1984
"5315" "busco.7567at7399.faa.phy" 27 928
"5316" "busco.7569at7399.faa.phy" 14 543
"5317" "busco.7572at7399.faa.phy" 19 751
"5318" "busco.7577at7399.faa.phy" 27 708
"5319" "busco.7580at7399.faa.phy" 32 2615
"5320" "busco.7586at7399.faa.phy" 23 791
"5321" "busco.7587at7399.faa.phy" 21 667
"5322" "busco.7593at7399.faa.phy" 21 783
"5323" "busco.7598at7399.faa.phy" 31 1185
"5324" "busco.759at7399.faa.phy" 28 1950
"5325" "busco.7600at7399.faa.phy" 23 2076
"5326" "busco.7606at7399.faa.phy" 13 1443
"5327" "busco.760at7399.faa.phy" 4 2129
"5328" "busco.7611at7399.faa.phy" 27 671
"5329" "busco.7613at7399.faa.phy" 19 662
"5330" "busco.7614at7399.faa.phy" 30 565
"5331" "busco.7617at7399.faa.phy" 28 1458
"5332" "busco.7618at7399.faa.phy" 26 674
"5333" "busco.7619at7399.faa.phy" 23 1393
"5334" "busco.7626at7399.faa.phy" 33 673
"5335" "busco.7638at7399.faa.phy" 25 595
"5336" "busco.7640at7399.faa.phy" 22 725
"5337" "busco.764at7399.faa.phy" 8 2308
"5338" "busco.7654at7399.faa.phy" 24 814
"5339" "busco.765at7399.faa.phy" 25 2970
"5340" "busco.7667at7399.faa.phy" 26 1271
"5341" "busco.7675at7399.faa.phy" 24 1669
"5342" "busco.767at7399.faa.phy" 19 2389
"5343" "busco.7688at7399.faa.phy" 33 1454
"5344" "busco.7695at7399.faa.phy" 27 628
"5345" "busco.7696at7399.faa.phy" 27 2357
"5346" "busco.7697at7399.faa.phy" 4 893
"5347" "busco.7707at7399.faa.phy" 23 1665
"5348" "busco.7712at7399.faa.phy" 22 644
"5349" "busco.7715at7399.faa.phy" 28 637
"5350" "busco.7722at7399.faa.phy" 26 702
"5351" "busco.7728at7399.faa.phy" 20 921
"5352" "busco.7729at7399.faa.phy" 22 1013
"5353" "busco.7732at7399.faa.phy" 30 1498
"5354" "busco.7735at7399.faa.phy" 28 766
"5355" "busco.773at7399.faa.phy" 9 1687
"5356" "busco.7741at7399.faa.phy" 36 563
"5357" "busco.7743at7399.faa.phy" 30 1815
"5358" "busco.7750at7399.faa.phy" 18 1015
"5359" "busco.7751at7399.faa.phy" 34 1000
"5360" "busco.7755at7399.faa.phy" 30 957
"5361" "busco.7758at7399.faa.phy" 26 690
"5362" "busco.775at7399.faa.phy" 33 2618
"5363" "busco.7764at7399.faa.phy" 29 1177
"5364" "busco.7770at7399.faa.phy" 26 1077
"5365" "busco.7774at7399.faa.phy" 30 714
"5366" "busco.7778at7399.faa.phy" 28 3157
"5367" "busco.7779at7399.faa.phy" 21 4213
"5368" "busco.7781at7399.faa.phy" 18 975
"5369" "busco.7783at7399.faa.phy" 31 946
"5370" "busco.7784at7399.faa.phy" 27 1004
"5371" "busco.7786at7399.faa.phy" 29 713
"5372" "busco.7789at7399.faa.phy" 14 617
"5373" "busco.778at7399.faa.phy" 31 1924
"5374" "busco.7802at7399.faa.phy" 29 583
"5375" "busco.7803at7399.faa.phy" 29 744
"5376" "busco.7804at7399.faa.phy" 29 823
"5377" "busco.7811at7399.faa.phy" 23 1511
"5378" "busco.7812at7399.faa.phy" 23 885
"5379" "busco.7815at7399.faa.phy" 22 736
"5380" "busco.7819at7399.faa.phy" 24 864
"5381" "busco.7822at7399.faa.phy" 24 872
"5382" "busco.7830at7399.faa.phy" 24 752
"5383" "busco.7832at7399.faa.phy" 27 1299
"5384" "busco.7835at7399.faa.phy" 26 689
"5385" "busco.7839at7399.faa.phy" 15 2188
"5386" "busco.7844at7399.faa.phy" 33 768
"5387" "busco.7849at7399.faa.phy" 30 917
"5388" "busco.7859at7399.faa.phy" 35 1149
"5389" "busco.7862at7399.faa.phy" 30 1250
"5390" "busco.786at7399.faa.phy" 25 1858
"5391" "busco.7871at7399.faa.phy" 26 1025
"5392" "busco.7876at7399.faa.phy" 28 1927
"5393" "busco.7879at7399.faa.phy" 22 1025
"5394" "busco.787at7399.faa.phy" 20 2902
"5395" "busco.7882at7399.faa.phy" 30 616
"5396" "busco.7887at7399.faa.phy" 30 1191
"5397" "busco.788at7399.faa.phy" 23 3217
"5398" "busco.7891at7399.faa.phy" 6 653
"5399" "busco.7897at7399.faa.phy" 32 666
"5400" "busco.78at7399.faa.phy" 29 4550
"5401" "busco.7901at7399.faa.phy" 21 1533
"5402" "busco.7908at7399.faa.phy" 30 663
"5403" "busco.7910at7399.faa.phy" 20 652
"5404" "busco.7921at7399.faa.phy" 32 1804
"5405" "busco.7926at7399.faa.phy" 18 901
"5406" "busco.7927at7399.faa.phy" 35 559
"5407" "busco.7928at7399.faa.phy" 19 1116
"5408" "busco.7929at7399.faa.phy" 31 567
"5409" "busco.793at7399.faa.phy" 21 2505
"5410" "busco.7950at7399.faa.phy" 23 941
"5411" "busco.7962at7399.faa.phy" 21 812
"5412" "busco.7966at7399.faa.phy" 20 1517
"5413" "busco.7969at7399.faa.phy" 22 2305
"5414" "busco.796at7399.faa.phy" 29 2857
"5415" "busco.7972at7399.faa.phy" 25 651
"5416" "busco.7980at7399.faa.phy" 30 632
"5417" "busco.7994at7399.faa.phy" 33 3165
"5418" "busco.7998at7399.faa.phy" 31 786
"5419" "busco.8012at7399.faa.phy" 30 1438
"5420" "busco.8015at7399.faa.phy" 26 586
"5421" "busco.8017at7399.faa.phy" 30 1092
"5422" "busco.8026at7399.faa.phy" 30 999
"5423" "busco.8029at7399.faa.phy" 29 2593
"5424" "busco.8036at7399.faa.phy" 29 997
"5425" "busco.8037at7399.faa.phy" 16 731
"5426" "busco.8039at7399.faa.phy" 31 730
"5427" "busco.804at7399.faa.phy" 29 1793
"5428" "busco.8055at7399.faa.phy" 15 762
"5429" "busco.8056at7399.faa.phy" 21 806
"5430" "busco.8059at7399.faa.phy" 34 1168
"5431" "busco.8060at7399.faa.phy" 23 1507
"5432" "busco.8061at7399.faa.phy" 32 606
"5433" "busco.8076at7399.faa.phy" 25 1288
"5434" "busco.8079at7399.faa.phy" 31 2133
"5435" "busco.8081at7399.faa.phy" 32 556
"5436" "busco.8082at7399.faa.phy" 24 869
"5437" "busco.8084at7399.faa.phy" 30 543
"5438" "busco.8096at7399.faa.phy" 31 697
"5439" "busco.8097at7399.faa.phy" 27 1734
"5440" "busco.8099at7399.faa.phy" 20 909
"5441" "busco.8102at7399.faa.phy" 30 4092
"5442" "busco.8106at7399.faa.phy" 33 1975
"5443" "busco.8112at7399.faa.phy" 26 1092
"5444" "busco.8113at7399.faa.phy" 25 2355
"5445" "busco.8115at7399.faa.phy" 28 558
"5446" "busco.8126at7399.faa.phy" 28 627
"5447" "busco.8130at7399.faa.phy" 20 1412
"5448" "busco.8132at7399.faa.phy" 27 1249
"5449" "busco.8134at7399.faa.phy" 30 779
"5450" "busco.8135at7399.faa.phy" 14 966
"5451" "busco.8137at7399.faa.phy" 24 1660
"5452" "busco.8147at7399.faa.phy" 14 662
"5453" "busco.8150at7399.faa.phy" 29 2079
"5454" "busco.8151at7399.faa.phy" 20 760
"5455" "busco.8152at7399.faa.phy" 21 834
"5456" "busco.8153at7399.faa.phy" 21 1048
"5457" "busco.8157at7399.faa.phy" 25 1435
"5458" "busco.8161at7399.faa.phy" 31 542
"5459" "busco.8167at7399.faa.phy" 25 2643
"5460" "busco.8168at7399.faa.phy" 28 1698
"5461" "busco.8191at7399.faa.phy" 26 1384
"5462" "busco.8207at7399.faa.phy" 26 1910
"5463" "busco.8215at7399.faa.phy" 20 668
"5464" "busco.8217at7399.faa.phy" 31 653
"5465" "busco.8220at7399.faa.phy" 30 581
"5466" "busco.8222at7399.faa.phy" 26 793
"5467" "busco.8223at7399.faa.phy" 27 936
"5468" "busco.8226at7399.faa.phy" 26 1525
"5469" "busco.8231at7399.faa.phy" 26 988
"5470" "busco.8233at7399.faa.phy" 32 721
"5471" "busco.8241at7399.faa.phy" 27 1349
"5472" "busco.8246at7399.faa.phy" 11 814
"5473" "busco.8247at7399.faa.phy" 18 626
"5474" "busco.8263at7399.faa.phy" 25 833
"5475" "busco.8264at7399.faa.phy" 28 1048
"5476" "busco.8268at7399.faa.phy" 17 777
"5477" "busco.8269at7399.faa.phy" 31 704
"5478" "busco.826at7399.faa.phy" 27 2165
"5479" "busco.8271at7399.faa.phy" 28 735
"5480" "busco.8272at7399.faa.phy" 29 1062
"5481" "busco.8273at7399.faa.phy" 25 707
"5482" "busco.8274at7399.faa.phy" 9 563
"5483" "busco.8282at7399.faa.phy" 20 896
"5484" "busco.828at7399.faa.phy" 25 2197
"5485" "busco.8291at7399.faa.phy" 30 819
"5486" "busco.8292at7399.faa.phy" 27 2334
"5487" "busco.8296at7399.faa.phy" 28 661
"5488" "busco.82at7399.faa.phy" 33 5211
"5489" "busco.8302at7399.faa.phy" 22 589
"5490" "busco.8303at7399.faa.phy" 34 937
"5491" "busco.8304at7399.faa.phy" 20 920
"5492" "busco.8307at7399.faa.phy" 24 876
"5493" "busco.8316at7399.faa.phy" 28 2311
"5494" "busco.8320at7399.faa.phy" 22 730
"5495" "busco.8325at7399.faa.phy" 25 525
"5496" "busco.8326at7399.faa.phy" 18 888
"5497" "busco.832at7399.faa.phy" 25 1760
"5498" "busco.8332at7399.faa.phy" 27 631
"5499" "busco.8335at7399.faa.phy" 11 812
"5500" "busco.833at7399.faa.phy" 20 1738
"5501" "busco.8340at7399.faa.phy" 27 1021
"5502" "busco.8344at7399.faa.phy" 20 867
"5503" "busco.8350at7399.faa.phy" 13 1133
"5504" "busco.8355at7399.faa.phy" 22 545
"5505" "busco.8357at7399.faa.phy" 36 1343
"5506" "busco.8364at7399.faa.phy" 26 1657
"5507" "busco.8366at7399.faa.phy" 15 1021
"5508" "busco.8373at7399.faa.phy" 26 1130
"5509" "busco.8377at7399.faa.phy" 22 924
"5510" "busco.8379at7399.faa.phy" 29 1056
"5511" "busco.8380at7399.faa.phy" 23 1043
"5512" "busco.8388at7399.faa.phy" 28 1217
"5513" "busco.8392at7399.faa.phy" 28 1282
"5514" "busco.8400at7399.faa.phy" 27 811
"5515" "busco.8401at7399.faa.phy" 29 1305
"5516" "busco.8413at7399.faa.phy" 26 1346
"5517" "busco.8424at7399.faa.phy" 25 691
"5518" "busco.8429at7399.faa.phy" 13 805
"5519" "busco.8434at7399.faa.phy" 31 769
"5520" "busco.8439at7399.faa.phy" 27 939
"5521" "busco.8449at7399.faa.phy" 18 689
"5522" "busco.8451at7399.faa.phy" 25 1090
"5523" "busco.8461at7399.faa.phy" 26 882
"5524" "busco.8462at7399.faa.phy" 21 598
"5525" "busco.8473at7399.faa.phy" 35 961
"5526" "busco.8479at7399.faa.phy" 28 863
"5527" "busco.8480at7399.faa.phy" 14 1123
"5528" "busco.8482at7399.faa.phy" 27 1066
"5529" "busco.8485at7399.faa.phy" 17 1056
"5530" "busco.848at7399.faa.phy" 24 2070
"5531" "busco.8491at7399.faa.phy" 25 618
"5532" "busco.8499at7399.faa.phy" 19 675
"5533" "busco.84at7399.faa.phy" 31 3674
"5534" "busco.8502at7399.faa.phy" 29 590
"5535" "busco.8504at7399.faa.phy" 27 793
"5536" "busco.8505at7399.faa.phy" 16 677
"5537" "busco.850at7399.faa.phy" 35 2992
"5538" "busco.8511at7399.faa.phy" 31 1060
"5539" "busco.8517at7399.faa.phy" 32 1198
"5540" "busco.8520at7399.faa.phy" 34 1068
"5541" "busco.8529at7399.faa.phy" 20 1084
"5542" "busco.8534at7399.faa.phy" 28 1129
"5543" "busco.8535at7399.faa.phy" 33 550
"5544" "busco.8540at7399.faa.phy" 28 825
"5545" "busco.854at7399.faa.phy" 31 2791
"5546" "busco.8551at7399.faa.phy" 14 1602
"5547" "busco.8552at7399.faa.phy" 28 595
"5548" "busco.8555at7399.faa.phy" 24 610
"5549" "busco.8558at7399.faa.phy" 32 759
"5550" "busco.855at7399.faa.phy" 33 3797
"5551" "busco.8561at7399.faa.phy" 27 1262
"5552" "busco.8563at7399.faa.phy" 32 858
"5553" "busco.8566at7399.faa.phy" 28 764
"5554" "busco.8572at7399.faa.phy" 29 878
"5555" "busco.8575at7399.faa.phy" 32 1599
"5556" "busco.8578at7399.faa.phy" 32 1159
"5557" "busco.8586at7399.faa.phy" 26 635
"5558" "busco.8592at7399.faa.phy" 29 1330
"5559" "busco.85at7399.faa.phy" 5 4578
"5560" "busco.8602at7399.faa.phy" 23 1110
"5561" "busco.8605at7399.faa.phy" 30 2215
"5562" "busco.8614at7399.faa.phy" 23 1169
"5563" "busco.8615at7399.faa.phy" 18 1243
"5564" "busco.8620at7399.faa.phy" 28 1310
"5565" "busco.8621at7399.faa.phy" 31 1996
"5566" "busco.8631at7399.faa.phy" 23 1096
"5567" "busco.8632at7399.faa.phy" 23 610
"5568" "busco.863at7399.faa.phy" 24 2019
"5569" "busco.8641at7399.faa.phy" 20 953
"5570" "busco.8642at7399.faa.phy" 25 1397
"5571" "busco.864at7399.faa.phy" 30 3414
"5572" "busco.8652at7399.faa.phy" 35 610
"5573" "busco.8656at7399.faa.phy" 29 1129
"5574" "busco.8657at7399.faa.phy" 22 1366
"5575" "busco.8659at7399.faa.phy" 24 1351
"5576" "busco.8663at7399.faa.phy" 17 992
"5577" "busco.8665at7399.faa.phy" 33 1422
"5578" "busco.8669at7399.faa.phy" 21 956
"5579" "busco.8672at7399.faa.phy" 18 635
"5580" "busco.8673at7399.faa.phy" 19 889
"5581" "busco.867at7399.faa.phy" 21 3524
"5582" "busco.8682at7399.faa.phy" 17 1040
"5583" "busco.8684at7399.faa.phy" 27 573
"5584" "busco.8685at7399.faa.phy" 29 574
"5585" "busco.8687at7399.faa.phy" 25 624
"5586" "busco.8688at7399.faa.phy" 27 1160
"5587" "busco.8690at7399.faa.phy" 29 1101
"5588" "busco.8699at7399.faa.phy" 13 785
"5589" "busco.86at7399.faa.phy" 27 4907
"5590" "busco.8706at7399.faa.phy" 24 946
"5591" "busco.870at7399.faa.phy" 34 3597
"5592" "busco.8714at7399.faa.phy" 28 1411
"5593" "busco.8720at7399.faa.phy" 31 901
"5594" "busco.8722at7399.faa.phy" 12 816
"5595" "busco.8729at7399.faa.phy" 35 945
"5596" "busco.8731at7399.faa.phy" 21 880
"5597" "busco.8733at7399.faa.phy" 11 1017
"5598" "busco.8734at7399.faa.phy" 27 1517
"5599" "busco.8735at7399.faa.phy" 32 974
"5600" "busco.8736at7399.faa.phy" 22 675
"5601" "busco.8738at7399.faa.phy" 17 554
"5602" "busco.8744at7399.faa.phy" 17 889
"5603" "busco.8746at7399.faa.phy" 32 1109
"5604" "busco.8748at7399.faa.phy" 24 1420
"5605" "busco.874at7399.faa.phy" 19 2113
"5606" "busco.8753at7399.faa.phy" 29 1131
"5607" "busco.8754at7399.faa.phy" 10 630
"5608" "busco.8757at7399.faa.phy" 30 790
"5609" "busco.8762at7399.faa.phy" 16 1370
"5610" "busco.8772at7399.faa.phy" 26 550
"5611" "busco.8773at7399.faa.phy" 28 627
"5612" "busco.877at7399.faa.phy" 15 1667
"5613" "busco.8780at7399.faa.phy" 27 1058
"5614" "busco.8789at7399.faa.phy" 18 2049
"5615" "busco.8792at7399.faa.phy" 24 766
"5616" "busco.8793at7399.faa.phy" 21 1364
"5617" "busco.8794at7399.faa.phy" 35 560
"5618" "busco.8796at7399.faa.phy" 31 685
"5619" "busco.8799at7399.faa.phy" 28 934
"5620" "busco.8804at7399.faa.phy" 24 1204
"5621" "busco.8813at7399.faa.phy" 26 1188
"5622" "busco.8815at7399.faa.phy" 16 518
"5623" "busco.8827at7399.faa.phy" 28 565
"5624" "busco.882at7399.faa.phy" 13 1843
"5625" "busco.8833at7399.faa.phy" 31 1193
"5626" "busco.8834at7399.faa.phy" 26 761
"5627" "busco.883at7399.faa.phy" 25 1802
"5628" "busco.8846at7399.faa.phy" 20 814
"5629" "busco.8851at7399.faa.phy" 25 580
"5630" "busco.8864at7399.faa.phy" 29 1005
"5631" "busco.8867at7399.faa.phy" 30 839
"5632" "busco.8870at7399.faa.phy" 30 824
"5633" "busco.8877at7399.faa.phy" 21 1860
"5634" "busco.8882at7399.faa.phy" 23 1341
"5635" "busco.8888at7399.faa.phy" 32 740
"5636" "busco.8895at7399.faa.phy" 23 1684
"5637" "busco.8897at7399.faa.phy" 27 866
"5638" "busco.88at7399.faa.phy" 27 7875
"5639" "busco.8904at7399.faa.phy" 21 966
"5640" "busco.8906at7399.faa.phy" 19 1274
"5641" "busco.8911at7399.faa.phy" 25 985
"5642" "busco.8912at7399.faa.phy" 32 523
"5643" "busco.8914at7399.faa.phy" 34 1443
"5644" "busco.8920at7399.faa.phy" 31 1027
"5645" "busco.892at7399.faa.phy" 17 2027
"5646" "busco.8930at7399.faa.phy" 30 608
"5647" "busco.8934at7399.faa.phy" 29 690
"5648" "busco.893at7399.faa.phy" 25 3292
"5649" "busco.8941at7399.faa.phy" 31 496
"5650" "busco.8942at7399.faa.phy" 20 614
"5651" "busco.8946at7399.faa.phy" 29 703
"5652" "busco.8949at7399.faa.phy" 33 2953
"5653" "busco.8950at7399.faa.phy" 14 934
"5654" "busco.8954at7399.faa.phy" 29 683
"5655" "busco.8955at7399.faa.phy" 23 524
"5656" "busco.8957at7399.faa.phy" 25 1923
"5657" "busco.8965at7399.faa.phy" 22 848
"5658" "busco.8966at7399.faa.phy" 29 893
"5659" "busco.8967at7399.faa.phy" 29 603
"5660" "busco.8971at7399.faa.phy" 22 741
"5661" "busco.8975at7399.faa.phy" 28 1430
"5662" "busco.8985at7399.faa.phy" 30 700
"5663" "busco.8991at7399.faa.phy" 25 1282
"5664" "busco.8997at7399.faa.phy" 31 673
"5665" "busco.9001at7399.faa.phy" 33 663
"5666" "busco.9002at7399.faa.phy" 29 1096
"5667" "busco.9014at7399.faa.phy" 27 1281
"5668" "busco.9023at7399.faa.phy" 34 750
"5669" "busco.9032at7399.faa.phy" 28 601
"5670" "busco.9042at7399.faa.phy" 29 2180
"5671" "busco.9051at7399.faa.phy" 34 758
"5672" "busco.9071at7399.faa.phy" 26 1803
"5673" "busco.9074at7399.faa.phy" 30 538
"5674" "busco.9081at7399.faa.phy" 28 1071
"5675" "busco.9083at7399.faa.phy" 18 637
"5676" "busco.908at7399.faa.phy" 30 2449
"5677" "busco.9090at7399.faa.phy" 19 854
"5678" "busco.9091at7399.faa.phy" 27 1080
"5679" "busco.9106at7399.faa.phy" 30 672
"5680" "busco.9110at7399.faa.phy" 28 544
"5681" "busco.9132at7399.faa.phy" 30 1196
"5682" "busco.9134at7399.faa.phy" 11 713
"5683" "busco.9140at7399.faa.phy" 30 701
"5684" "busco.9141at7399.faa.phy" 34 856
"5685" "busco.9143at7399.faa.phy" 29 686
"5686" "busco.9152at7399.faa.phy" 30 594
"5687" "busco.9160at7399.faa.phy" 16 610
"5688" "busco.9167at7399.faa.phy" 28 1453
"5689" "busco.916at7399.faa.phy" 23 1795
"5690" "busco.9178at7399.faa.phy" 26 743
"5691" "busco.9180at7399.faa.phy" 15 2286
"5692" "busco.9182at7399.faa.phy" 17 900
"5693" "busco.9188at7399.faa.phy" 29 527
"5694" "busco.9196at7399.faa.phy" 25 915
"5695" "busco.9202at7399.faa.phy" 31 1300
"5696" "busco.9214at7399.faa.phy" 20 741
"5697" "busco.9215at7399.faa.phy" 11 605
"5698" "busco.921at7399.faa.phy" 6 2446
"5699" "busco.9220at7399.faa.phy" 22 900
"5700" "busco.9226at7399.faa.phy" 31 1701
"5701" "busco.9229at7399.faa.phy" 29 835
"5702" "busco.922at7399.faa.phy" 26 2821
"5703" "busco.9231at7399.faa.phy" 26 895
"5704" "busco.9232at7399.faa.phy" 25 660
"5705" "busco.9235at7399.faa.phy" 26 570
"5706" "busco.923at7399.faa.phy" 26 1755
"5707" "busco.9247at7399.faa.phy" 15 926
"5708" "busco.9248at7399.faa.phy" 27 2529
"5709" "busco.9252at7399.faa.phy" 27 1276
"5710" "busco.9253at7399.faa.phy" 29 1251
"5711" "busco.9256at7399.faa.phy" 28 539
"5712" "busco.9261at7399.faa.phy" 26 834
"5713" "busco.9262at7399.faa.phy" 31 617
"5714" "busco.9264at7399.faa.phy" 26 700
"5715" "busco.9266at7399.faa.phy" 26 752
"5716" "busco.926at7399.faa.phy" 27 1775
"5717" "busco.9271at7399.faa.phy" 19 1470
"5718" "busco.9275at7399.faa.phy" 24 1807
"5719" "busco.9278at7399.faa.phy" 28 690
"5720" "busco.9279at7399.faa.phy" 20 3881
"5721" "busco.9282at7399.faa.phy" 27 1052
"5722" "busco.9284at7399.faa.phy" 18 820
"5723" "busco.9289at7399.faa.phy" 30 539
"5724" "busco.9291at7399.faa.phy" 13 575
"5725" "busco.9294at7399.faa.phy" 33 698
"5726" "busco.9295at7399.faa.phy" 21 879
"5727" "busco.9297at7399.faa.phy" 29 770
"5728" "busco.9298at7399.faa.phy" 26 634
"5729" "busco.9299at7399.faa.phy" 34 1025
"5730" "busco.929at7399.faa.phy" 23 3165
"5731" "busco.92at7399.faa.phy" 31 4420
"5732" "busco.9300at7399.faa.phy" 16 621
"5733" "busco.9301at7399.faa.phy" 8 546
"5734" "busco.9307at7399.faa.phy" 18 699
"5735" "busco.9309at7399.faa.phy" 17 595
"5736" "busco.9314at7399.faa.phy" 17 1088
"5737" "busco.9320at7399.faa.phy" 15 954
"5738" "busco.9321at7399.faa.phy" 23 1844
"5739" "busco.9325at7399.faa.phy" 18 553
"5740" "busco.9326at7399.faa.phy" 34 1262
"5741" "busco.9336at7399.faa.phy" 26 759
"5742" "busco.934at7399.faa.phy" 29 3142
"5743" "busco.9358at7399.faa.phy" 29 523
"5744" "busco.9374at7399.faa.phy" 28 603
"5745" "busco.9375at7399.faa.phy" 13 520
"5746" "busco.9376at7399.faa.phy" 30 912
"5747" "busco.937at7399.faa.phy" 26 3783
"5748" "busco.9380at7399.faa.phy" 29 552
"5749" "busco.9385at7399.faa.phy" 17 620
"5750" "busco.9403at7399.faa.phy" 24 773
"5751" "busco.9404at7399.faa.phy" 16 624
"5752" "busco.9419at7399.faa.phy" 33 2597
"5753" "busco.9426at7399.faa.phy" 20 1767
"5754" "busco.9443at7399.faa.phy" 21 795
"5755" "busco.9445at7399.faa.phy" 29 772
"5756" "busco.9448at7399.faa.phy" 28 523
"5757" "busco.9453at7399.faa.phy" 17 766
"5758" "busco.9458at7399.faa.phy" 29 899
"5759" "busco.945at7399.faa.phy" 24 1649
"5760" "busco.9468at7399.faa.phy" 34 801
"5761" "busco.946at7399.faa.phy" 17 2877
"5762" "busco.9470at7399.faa.phy" 20 930
"5763" "busco.9479at7399.faa.phy" 16 544
"5764" "busco.9482at7399.faa.phy" 20 834
"5765" "busco.9483at7399.faa.phy" 31 747
"5766" "busco.9488at7399.faa.phy" 27 1157
"5767" "busco.948at7399.faa.phy" 22 2311
"5768" "busco.9494at7399.faa.phy" 29 514
"5769" "busco.9495at7399.faa.phy" 29 995
"5770" "busco.9497at7399.faa.phy" 29 622
"5771" "busco.9498at7399.faa.phy" 22 1445
"5772" "busco.9499at7399.faa.phy" 27 663
"5773" "busco.9500at7399.faa.phy" 28 561
"5774" "busco.9505at7399.faa.phy" 25 766
"5775" "busco.9511at7399.faa.phy" 12 1102
"5776" "busco.9514at7399.faa.phy" 32 542
"5777" "busco.9515at7399.faa.phy" 34 704
"5778" "busco.9517at7399.faa.phy" 17 1118
"5779" "busco.9520at7399.faa.phy" 31 606
"5780" "busco.9523at7399.faa.phy" 6 1172
"5781" "busco.9529at7399.faa.phy" 20 1173
"5782" "busco.9534at7399.faa.phy" 33 771
"5783" "busco.9540at7399.faa.phy" 18 645
"5784" "busco.9542at7399.faa.phy" 27 575
"5785" "busco.9545at7399.faa.phy" 27 1258
"5786" "busco.9547at7399.faa.phy" 28 835
"5787" "busco.9558at7399.faa.phy" 22 777
"5788" "busco.9562at7399.faa.phy" 27 606
"5789" "busco.9565at7399.faa.phy" 31 1202
"5790" "busco.9570at7399.faa.phy" 29 756
"5791" "busco.9585at7399.faa.phy" 9 1333
"5792" "busco.9586at7399.faa.phy" 21 1952
"5793" "busco.958at7399.faa.phy" 15 1722
"5794" "busco.9590at7399.faa.phy" 34 1251
"5795" "busco.9595at7399.faa.phy" 32 543
"5796" "busco.9596at7399.faa.phy" 33 644
"5797" "busco.9608at7399.faa.phy" 32 904
"5798" "busco.9613at7399.faa.phy" 31 1394
"5799" "busco.9618at7399.faa.phy" 28 748
"5800" "busco.9619at7399.faa.phy" 14 720
